,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
276,277,20,191004.99478714162,129.0,9196,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2003,2003,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,1560.0,1560.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1560,0,1560,0.0,0.0,2,0,3,1,212116.02389078497,7,183429.14705882352,0,202892.65632183908,240052.6903409091,2.0,573.0,187489.8360030511,187885.73529411765,186433.973880597,100,150,0,0,0,0,0,4,2010,173401.8366219416,175202.21953255427,201000
277,278,20,191004.99478714162,140.0,19138,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,5,1951,1951,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,151852.7027027027,120.0,0.0,744.0,864.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,864,0,864,0.0,0.0,1,0,2,1,139962.51156462586,4,183429.14705882352,0,134091.16279069768,142156.42314049587,2.0,400.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,6,2010,173401.8366219416,175202.21953255427,141000
278,279,20,191004.99478714162,107.0,14450,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,9,5,2006,2007,171483.95617879054,179803.6792189679,231690.65573770492,230093.83333333334,204691.87191011236,315.0,367360.96153846156,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,257689.80597014926,170670.57674418605,0.0,0.0,2121.0,2121.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,2121,0,2121,0.0,0.0,2,1,3,1,328554.67,8,183429.14705882352,1,202892.65632183908,240052.6903409091,3.0,732.0,187489.8360030511,187885.73529411765,186433.973880597,124,98,0,0,142,0,0,5,2007,274945.41803278687,272291.752,415298
279,280,60,191004.99478714162,83.0,10005,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,212565.4285713691,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1977,1977,218876.93356643355,179803.6792189679,175942.37962962964,168112.38732394367,204691.87191011236,299.0,144341.31346578366,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,165652.29590766,149493.6554054054,392.0,0.0,768.0,1160.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1156,866,2022,0.0,0.0,2,1,4,1,139962.51156462586,8,183429.14705882352,1,202892.65632183908,240052.6903409091,2.0,505.0,187489.8360030511,187885.73529411765,186433.973880597,288,117,0,0,0,0,0,3,2008,173401.8366219416,175202.21953255427,192000
280,281,60,191004.99478714162,82.0,11287,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,6,1989,1989,171483.95617879054,179803.6792189679,175942.37962962964,168112.38732394367,204691.87191011236,340.0,231633.51024590165,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,421.0,0.0,386.0,807.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1175,807,1982,0.0,0.0,2,1,3,1,212116.02389078497,7,183429.14705882352,1,202892.65632183908,240052.6903409091,2.0,575.0,187489.8360030511,187885.73529411765,186433.973880597,0,84,0,196,0,0,0,1,2007,173401.8366219416,175202.21953255427,228500
281,282,20,214014.06153846154,60.0,7200,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,265583.625,68.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,905.0,0.0,357.0,1262.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1262,0,1262,0.0,0.0,2,0,2,1,212116.02389078497,5,183429.14705882352,0,202892.65632183908,240052.6903409091,2.0,572.0,187489.8360030511,187885.73529411765,186433.973880597,0,120,0,0,0,0,0,5,2006,274945.41803278687,272291.752,185000
282,283,120,191004.99478714162,34.0,5063,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,316270.6233766234,184495.49206349207,181169.40553633217,135911.62790697673,175985.4779614325,7,5,2007,2008,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,265583.625,166.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,904.0,0.0,410.0,1314.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1314,0,1314,1.0,0.0,2,0,2,1,212116.02389078497,6,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,626.0,187489.8360030511,187885.73529411765,186433.973880597,172,62,0,0,0,0,0,4,2009,144369.46824432508,175202.21953255427,207500
283,284,20,191004.99478714162,74.0,9612,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,142475.4814814815,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2008,2009,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,265583.625,72.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,1468.0,1468.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1468,0,1468,0.0,0.0,2,0,3,1,212116.02389078497,6,183429.14705882352,1,202892.65632183908,240052.6903409091,3.0,898.0,187489.8360030511,187885.73529411765,186433.973880597,210,150,0,0,0,0,0,12,2009,274945.41803278687,272291.752,244600
284,285,120,191004.99478714162,50.0,8012,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,186555.7966101695,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,6,5,1992,1992,171483.95617879054,179803.6792189679,175942.37962962964,252061.22062348496,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,430.0,0.0,1145.0,1575.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1575,0,1575,1.0,0.0,2,0,2,1,212116.02389078497,5,183429.14705882352,0,202892.65632183908,202068.86966824645,2.0,529.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,52,0,0,0,0,7,2007,173401.8366219416,175202.21953255427,179200
285,286,160,214014.06153846154,35.0,4251,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,181959.34210526315,210051.76404494382,7,5,2006,2007,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,625.0,625.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,625,625,1250,0.0,0.0,2,1,2,1,212116.02389078497,5,183429.14705882352,0,134091.16279069768,202068.86966824645,2.0,528.0,187489.8360030511,187885.73529411765,186433.973880597,0,54,0,0,0,0,0,6,2007,274945.41803278687,272291.752,164700
286,287,50,191004.99478714162,77.0,9786,206101.6652892562,143104.07936507938,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,6,7,1962,1981,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,600.0,0.0,312.0,912.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1085,649,1734,0.0,0.0,1,1,3,1,212116.02389078497,7,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,440.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,128,0,0,6,2006,173401.8366219416,175202.21953255427,159000
287,288,20,191004.99478714162,69.0,8125,206101.6652892562,180183.74675819985,181623.4258555133,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,4,1971,1971,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,614.0,0.0,244.0,858.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,858,0,858,0.0,0.0,1,0,3,1,139962.51156462586,5,183429.14705882352,0,103317.28395061729,103317.28395061729,0.0,0.0,103317.28395061729,103317.28395061729,186433.973880597,0,0,0,0,0,0,0,6,2006,173401.8366219416,175202.21953255427,88000
288,289,20,191004.99478714162,69.0,9819,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1967,1967,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,204691.87191011236,31.0,144341.31346578366,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,450.0,0.0,432.0,882.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,900,0,900,0.0,0.0,1,0,3,1,139962.51156462586,5,183429.14705882352,0,134091.16279069768,142156.42314049587,1.0,280.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,2,2010,173401.8366219416,175202.21953255427,122000
289,290,70,191004.99478714162,60.0,8730,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,184396.6153845671,181169.40553633217,185763.80737704918,210051.76404494382,6,7,1915,2003,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,156958.24311926606,0.0,144341.31346578366,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,698.0,698.0,182021.19537815126,214914.42914979756,186186.7098901099,122196.89361702128,698,698,1396,0.0,0.0,1,0,3,1,139962.51156462586,7,183429.14705882352,0,134091.16279069768,142156.42314049587,1.0,384.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,259,0,0,7,2007,173401.8366219416,175202.21953255427,153575
290,291,60,191004.99478714162,120.0,15611,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,170670.57674418605,0.0,0.0,1079.0,1079.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1079,840,1919,0.0,0.0,2,1,3,1,212116.02389078497,8,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,685.0,215860.6353110719,187885.73529411765,186433.973880597,0,51,0,0,0,0,0,7,2006,274945.41803278687,272291.752,233230
291,292,190,191004.99478714162,55.0,5687,164754.81837837838,143104.07936507938,176938.0475285171,179956.7995658466,142591.360001447,184495.49206349207,181169.40553633217,128432.25806452104,210051.76404494382,5,6,1912,2000,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,102595.14285729008,225230.44204018547,140759.81818181818,121809.53333333334,165652.29590766,146889.24812030076,210.0,0.0,570.0,780.0,182021.19537815126,214914.42914979756,105264.07368421053,186825.1131934033,936,780,1716,1.0,0.0,2,0,6,1,105565.20512820513,9,183429.14705882352,0,103317.28395061729,103317.28395061729,0.0,0.0,103317.28395061729,103317.28395061729,115039.12222222223,0,184,0,0,0,0,0,3,2008,173401.8366219416,175202.21953255427,135900
292,293,50,191004.99478714162,60.0,11409,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,128219.7,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,4,1949,2008,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,151852.7027027027,292.0,0.0,476.0,768.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1148,568,1716,0.0,0.0,1,1,3,1,139962.51156462586,8,144240.6470588237,1,202892.65632183908,142156.42314049587,1.0,281.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,160,0,0,1,2009,173401.8366219416,175202.21953255427,131000
293,294,60,191004.99478714162,69.0,16659,206101.6652892562,180183.74675819985,181623.4258555133,179956.7995658466,189050.0684931507,225834.0447830731,181169.40553633217,185763.80737704918,210051.76404494382,7,7,1977,1994,171483.95617879054,179803.6792189679,175942.37962962964,168112.38732394367,204691.87191011236,34.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,795.0,0.0,0.0,795.0,182021.19537815126,123919.48979591837,186186.7098901099,186825.1131934033,1468,795,2263,1.0,0.0,2,1,3,1,212116.02389078497,9,183429.14705882352,1,202892.65632183908,240052.6903409091,2.0,539.0,187489.8360030511,187885.73529411765,186433.973880597,0,250,0,0,0,0,0,3,2006,173401.8366219416,175202.21953255427,235000
294,295,20,191004.99478714162,80.0,9600,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,1953,1953,218876.93356643355,179803.6792189679,163077.45045045044,167661.5652173913,265583.625,238.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,235413.72009569377,1285.0,0.0,131.0,1416.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1644,0,1644,1.0,0.0,1,0,3,1,139962.51156462586,7,183429.14705882352,2,202892.65632183908,240052.6903409091,2.0,418.0,187489.8360030511,187885.73529411765,186433.973880597,110,0,0,0,0,0,0,10,2009,173401.8366219416,175202.21953255427,167000
295,296,80,191004.99478714162,37.0,7937,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,6,6,1984,1984,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,206643.42081447964,235413.72009569377,819.0,0.0,184.0,1003.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1003,0,1003,1.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,0,134091.16279069768,142156.42314049587,2.0,588.0,187489.8360030511,187885.73529411765,186433.973880597,120,0,0,0,0,0,0,3,2006,173401.8366219416,175202.21953255427,142500
296,297,50,126316.83027522935,75.0,13710,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,100123.7837837838,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,5,1950,1950,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,420.0,0.0,490.0,910.0,182021.19537815126,142362.8761682243,186186.7098901099,122196.89361702128,910,648,1558,0.0,0.0,1,1,4,1,139962.51156462586,6,183429.14705882352,0,202892.65632183908,142156.42314049587,1.0,282.0,187489.8360030511,187885.73529411765,186433.973880597,289,0,0,0,0,0,0,6,2007,173401.8366219416,175202.21953255427,152000
297,298,60,214014.06153846154,66.0,7399,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1997,1998,218876.93356643355,179803.6792189679,213732.90097087377,214432.46031746033,204691.87191011236,1600.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,149493.6554054054,649.0,0.0,326.0,975.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,975,975,1950,0.0,0.0,2,1,3,1,212116.02389078497,7,183429.14705882352,1,134091.16279069768,202068.86966824645,2.0,576.0,187489.8360030511,187885.73529411765,186433.973880597,0,10,0,0,198,0,0,6,2007,173401.8366219416,175202.21953255427,239000
298,299,60,191004.99478714162,90.0,11700,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,189050.0684931507,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,6,1968,1968,180569.3008320704,179803.6792189679,163077.45045045044,143116.3319668207,204691.87191011236,365.0,231633.51024590165,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,384.0,175.0,143.0,702.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1041,702,1743,0.0,1.0,1,2,3,1,139962.51156462586,7,183429.14705882352,1,202892.65632183908,142156.42314049587,2.0,539.0,187489.8360030511,187885.73529411765,186433.973880597,224,0,0,0,0,0,0,6,2007,173401.8366219416,175202.21953255427,175000
